batch,network_type,group,round,pid,sid,status,award,vote,median_vote,tax_benefit,score
3,poor,303,2,3,3052,P,19,20,38.0,33.0,45.0
3,poor,303,2,4,3053,P,21,10,38.0,33.0,46.0
3,poor,303,2,5,3054,P,20,52,38.0,33.0,45.0
3,poor,303,2,6,3055,P,18,50,38.0,33.0,44.0
3,poor,303,2,7,3056,R,180,45,38.0,33.0,145.0
3,poor,303,2,8,3057,R,190,40,38.0,33.0,151.0
3,poor,303,2,9,3058,R,210,22,38.0,33.0,163.0
3,poor,303,2,11,3060,R,195,38,38.0,33.0,154.0
3,poor,303,2,12,3061,P,21,100,38.0,33.0,46.0
3,poor,303,2,15,3064,P,18,100,38.0,33.0,44.0
3,poor,303,2,16,3065,P,22,60,38.0,33.0,47.0
3,poor,303,2,18,3067,P,21,16,38.0,33.0,46.0
3,poor,303,2,19,3068,R,185,40,38.0,33.0,148.0
3,poor,303,2,20,3069,P,20,30,38.0,33.0,45.0
3,poor,303,2,21,3070,P,22,32,38.0,33.0,47.0
3,poor,303,3,0,3049,P,18,20,40.0,35.0,46.0
3,poor,303,3,1,3050,R,205,90,40.0,35.0,158.0
3,poor,303,3,2,3051,P,19,0,40.0,35.0,46.0
3,poor,303,3,3,3052,P,19,10,40.0,35.0,46.0
3,poor,303,3,4,3053,P,21,10,40.0,35.0,48.0
3,poor,303,3,5,3054,P,20,67,40.0,35.0,47.0
3,poor,303,3,6,3055,P,18,52,40.0,35.0,46.0
3,poor,303,3,7,3056,R,180,40,40.0,35.0,143.0
3,poor,303,3,8,3057,R,190,45,40.0,35.0,149.0
3,poor,303,3,9,3058,R,210,35,40.0,35.0,161.0
3,poor,303,3,10,3059,R,220,0,40.0,35.0,167.0
3,poor,303,3,11,3060,R,195,40,40.0,35.0,152.0
3,poor,303,3,12,3061,P,21,100,40.0,35.0,48.0
3,poor,303,3,14,3063,P,22,56,40.0,35.0,48.0
3,poor,303,3,16,3065,P,22,60,40.0,35.0,48.0
3,poor,303,3,17,3066,P,19,43,40.0,35.0,46.0
3,poor,303,3,18,3067,P,21,40,40.0,35.0,48.0
3,poor,303,3,19,3068,R,185,20,40.0,35.0,146.0
3,poor,303,3,20,3069,P,20,40,40.0,35.0,47.0
3,poor,303,3,21,3070,P,22,37,40.0,35.0,48.0
3,poor,303,3,23,3072,R,200,70,40.0,35.0,155.0
3,poor,309,1,0,3193,P,21,80,,,21.0
3,poor,309,1,1,3194,R,180,4,,,180.0
3,poor,309,1,2,3195,P,20,60,,,20.0
3,poor,309,1,3,3196,P,19,66,,,19.0
3,poor,309,1,4,3197,R,200,41,,,200.0
3,poor,309,1,5,3198,P,18,20,,,18.0
3,poor,309,1,6,3199,P,22,29,,,22.0
3,poor,309,1,7,3200,R,220,33,,,220.0
3,poor,309,1,8,3201,P,19,60,,,19.0
3,poor,309,1,9,3202,P,19,54,,,19.0
3,poor,309,1,10,3203,P,21,50,,,21.0
3,poor,309,1,11,3204,R,195,10,,,195.0
3,poor,309,1,12,3205,P,22,10,,,22.0
3,poor,309,1,13,3206,P,20,21,,,20.0
3,poor,309,1,14,3207,P,22,44,,,22.0
3,poor,309,1,15,3208,P,20,23,,,20.0
3,poor,309,1,16,3209,R,215,50,,,215.0
3,poor,309,1,17,3210,P,18,60,,,18.0
3,poor,309,1,18,3211,P,21,75,,,21.0
3,poor,309,1,19,3212,R,190,21,,,190.0
3,poor,309,1,20,3213,R,185,30,,,185.0
3,poor,309,1,21,3214,P,18,36,,,18.0
3,poor,309,1,22,3215,R,205,21,,,205.0
3,poor,309,1,23,3216,R,210,25,,,210.0
3,poor,309,2,0,3193,P,21,80,34.0,30.0,44.0
3,poor,309,2,1,3194,R,180,4,34.0,30.0,149.0
3,poor,309,2,2,3195,P,20,60,34.0,30.0,43.0
3,poor,309,2,3,3196,P,19,60,34.0,30.0,43.0
3,poor,309,2,4,3197,R,200,29,34.0,30.0,162.0
3,poor,309,2,6,3199,P,22,40,34.0,30.0,45.0
3,poor,309,2,7,3200,R,220,10,34.0,30.0,175.0
3,poor,309,2,8,3201,P,19,42,34.0,30.0,43.0
3,poor,309,2,9,3202,P,19,80,34.0,30.0,43.0
3,poor,309,2,10,3203,P,21,68,34.0,30.0,44.0
3,poor,309,2,12,3205,P,22,15,34.0,30.0,45.0
3,poor,309,2,13,3206,P,20,21,34.0,30.0,43.0
3,poor,309,2,14,3207,P,22,69,34.0,30.0,45.0
3,poor,309,2,15,3208,P,20,48,34.0,30.0,43.0
3,poor,309,2,16,3209,R,215,30,34.0,30.0,172.0
3,poor,309,2,17,3210,P,18,55,34.0,30.0,42.0
3,poor,309,2,18,3211,P,21,75,34.0,30.0,44.0
3,poor,309,2,19,3212,R,190,35,34.0,30.0,155.0
3,poor,309,2,20,3213,R,185,30,34.0,30.0,152.0
3,poor,309,2,21,3214,P,18,62,34.0,30.0,42.0
3,poor,309,2,22,3215,R,205,27,34.0,30.0,165.0
3,poor,309,2,23,3216,R,210,30,34.0,30.0,169.0
3,poor,309,3,0,3193,P,21,80,41.0,36.0,48.0
3,poor,309,3,1,3194,R,180,3,41.0,36.0,142.0
3,poor,309,3,2,3195,P,20,80,41.0,36.0,48.0
3,poor,309,3,3,3196,P,19,71,41.0,36.0,47.0
3,poor,309,3,4,3197,R,200,26,41.0,36.0,154.0
3,poor,309,3,5,3198,P,18,44,41.0,36.0,47.0
3,poor,309,3,6,3199,P,22,55,41.0,36.0,49.0
3,poor,309,3,7,3200,R,220,5,41.0,36.0,166.0
3,poor,309,3,8,3201,P,19,15,41.0,36.0,47.0
3,poor,309,3,9,3202,P,19,11,41.0,36.0,47.0
3,poor,309,3,10,3203,P,21,70,41.0,36.0,48.0
3,poor,309,3,12,3205,P,22,20,41.0,36.0,49.0
3,poor,309,3,13,3206,P,20,31,41.0,36.0,48.0
3,poor,309,3,14,3207,P,22,79,41.0,36.0,49.0
3,poor,309,3,15,3208,P,20,41,41.0,36.0,48.0
3,poor,309,3,16,3209,R,215,30,41.0,36.0,163.0
3,poor,309,3,17,3210,P,18,58,41.0,36.0,47.0
3,poor,309,3,18,3211,P,21,75,41.0,36.0,48.0
3,poor,309,3,19,3212,R,190,42,41.0,36.0,148.0
3,poor,309,3,20,3213,R,185,15,41.0,36.0,145.0
3,poor,309,3,21,3214,P,18,53,41.0,36.0,47.0
3,poor,309,3,22,3215,R,205,36,41.0,36.0,157.0
3,poor,309,3,23,3216,R,210,26,41.0,36.0,160.0
3,poor,315,1,0,3337,P,21,6,,,21.0
3,poor,315,1,1,3338,P,21,5,,,21.0
3,poor,315,1,2,3339,P,22,45,,,22.0
3,poor,315,1,3,3340,P,20,25,,,20.0
3,poor,315,1,4,3341,P,18,20,,,18.0
3,poor,315,1,5,3342,P,18,13,,,18.0
3,poor,315,1,6,3343,R,185,30,,,185.0
3,poor,315,1,7,3344,P,19,20,,,19.0
3,poor,315,1,8,3345,P,20,85,,,20.0
3,poor,315,1,9,3346,P,22,26,,,22.0
3,poor,315,1,10,3347,P,22,74,,,22.0
3,poor,315,1,11,3348,R,210,20,,,210.0
3,poor,315,1,12,3349,R,220,0,,,220.0
3,poor,315,1,13,3350,P,20,100,,,20.0
3,poor,315,1,14,3351,P,21,8,,,21.0
3,poor,315,1,15,3352,R,215,50,,,215.0
3,poor,315,1,16,3353,P,18,75,,,18.0
3,poor,315,1,17,3354,R,205,5,,,205.0
3,poor,315,1,18,3355,R,200,5,,,200.0
3,poor,315,1,19,3356,P,19,20,,,19.0
3,poor,315,1,20,3357,R,180,19,,,180.0
3,poor,315,1,21,3358,P,19,50,,,19.0
3,poor,315,1,22,3359,R,195,5,,,195.0
3,poor,315,1,23,3360,R,190,2,,,190.0
3,poor,315,2,1,3338,P,21,5,20.0,18.0,35.0
3,poor,315,2,2,3339,P,22,45,20.0,18.0,36.0
3,poor,315,2,3,3340,P,20,23,20.0,18.0,34.0
3,poor,315,2,4,3341,P,18,25,20.0,18.0,32.0
3,poor,315,2,5,3342,P,18,30,20.0,18.0,32.0
3,poor,315,2,7,3344,P,19,36,20.0,18.0,33.0
3,poor,315,2,8,3345,P,20,50,20.0,18.0,34.0
3,poor,315,2,9,3346,P,22,60,20.0,18.0,36.0
3,poor,315,2,10,3347,P,22,80,20.0,18.0,36.0
3,poor,315,2,11,3348,R,210,15,20.0,18.0,186.0
3,poor,315,2,12,3349,R,220,0,20.0,18.0,194.0
3,poor,315,2,13,3350,P,20,100,20.0,18.0,34.0
3,poor,315,2,14,3351,P,21,15,20.0,18.0,35.0
3,poor,315,2,15,3352,R,215,70,20.0,18.0,190.0
3,poor,315,2,16,3353,P,18,75,20.0,18.0,32.0
3,poor,315,2,17,3354,R,205,10,20.0,18.0,182.0
3,poor,315,2,19,3356,P,19,4,20.0,18.0,33.0
3,poor,315,2,20,3357,R,180,25,20.0,18.0,162.0
3,poor,315,2,21,3358,P,19,50,20.0,18.0,33.0
3,poor,315,2,22,3359,R,195,5,20.0,18.0,174.0
3,poor,315,2,23,3360,R,190,1,20.0,18.0,170.0
3,poor,315,3,1,3338,P,21,10,25.0,22.0,38.0
3,poor,315,3,2,3339,P,22,40,25.0,22.0,38.0
3,poor,315,3,3,3340,P,20,28,25.0,22.0,37.0
3,poor,315,3,4,3341,P,18,30,25.0,22.0,36.0
3,poor,315,3,5,3342,P,18,28,25.0,22.0,36.0
3,poor,315,3,7,3344,P,19,36,25.0,22.0,36.0
3,poor,315,3,8,3345,P,20,45,25.0,22.0,37.0
3,poor,315,3,9,3346,P,22,40,25.0,22.0,38.0
3,poor,315,3,10,3347,P,22,70,25.0,22.0,38.0
3,poor,315,3,11,3348,R,210,20,25.0,22.0,180.0
3,poor,315,3,13,3350,P,20,100,25.0,22.0,37.0
3,poor,315,3,15,3352,R,215,80,25.0,22.0,183.0
3,poor,315,3,16,3353,P,18,90,25.0,22.0,36.0
3,poor,315,3,17,3354,R,205,5,25.0,22.0,176.0
3,poor,315,3,19,3356,P,19,4,25.0,22.0,36.0
3,poor,315,3,20,3357,R,180,20,25.0,22.0,157.0
3,poor,315,3,21,3358,P,19,50,25.0,22.0,36.0
3,poor,315,3,22,3359,R,195,5,25.0,22.0,168.0
3,poor,315,3,23,3360,R,190,0,25.0,22.0,164.0
3,poor,321,1,0,3481,R,215,22,,,215.0
3,poor,321,1,1,3482,P,19,10,,,19.0
3,poor,321,1,2,3483,P,22,40,,,22.0
3,poor,321,1,3,3484,P,20,50,,,20.0
3,poor,321,1,4,3485,P,18,10,,,18.0
3,poor,321,1,5,3486,P,20,18,,,20.0
3,poor,321,1,6,3487,P,19,25,,,19.0
3,poor,321,1,7,3488,R,220,25,,,220.0
3,poor,321,1,8,3489,P,18,33,,,18.0
3,poor,321,1,9,3490,R,205,20,,,205.0
3,poor,321,1,10,3491,R,190,0,,,190.0
3,poor,321,1,11,3492,P,22,2,,,22.0
3,poor,321,1,12,3493,P,18,10,,,18.0
3,poor,321,1,13,3494,P,19,50,,,19.0
3,poor,321,1,14,3495,P,22,99,,,22.0
3,poor,321,1,15,3496,R,185,41,,,185.0
3,poor,321,1,16,3497,P,21,1,,,21.0
3,poor,321,1,17,3498,R,180,18,,,180.0
3,poor,321,1,18,3499,R,200,0,,,200.0
3,poor,321,1,19,3500,P,21,51,,,21.0
3,poor,321,1,20,3501,R,195,100,,,195.0
3,poor,321,1,21,3502,P,20,30,,,20.0
3,poor,321,1,22,3503,P,21,75,,,21.0
3,poor,321,1,23,3504,R,210,26,,,210.0
3,poor,321,2,0,3481,R,215,38,25.0,22.0,183.0
3,poor,321,2,1,3482,P,19,20,25.0,22.0,36.0
3,poor,321,2,3,3484,P,20,25,25.0,22.0,37.0
3,poor,321,2,4,3485,P,18,26,25.0,22.0,36.0
3,poor,321,2,5,3486,P,20,5,25.0,22.0,37.0
3,poor,321,2,6,3487,P,19,22,25.0,22.0,36.0
3,poor,321,2,7,3488,R,220,30,25.0,22.0,187.0
3,poor,321,2,8,3489,P,18,33,25.0,22.0,36.0
3,poor,321,2,9,3490,R,205,25,25.0,22.0,176.0
3,poor,321,2,10,3491,R,190,0,25.0,22.0,164.0
3,poor,321,2,11,3492,P,22,2,25.0,22.0,38.0
3,poor,321,2,12,3493,P,18,19,25.0,22.0,36.0
3,poor,321,2,13,3494,P,19,50,25.0,22.0,36.0
3,poor,321,2,14,3495,P,22,99,25.0,22.0,38.0
3,poor,321,2,15,3496,R,185,10,25.0,22.0,161.0
3,poor,321,2,16,3497,P,21,2,25.0,22.0,38.0
3,poor,321,2,17,3498,R,180,20,25.0,22.0,157.0
3,poor,321,2,18,3499,R,200,0,25.0,22.0,172.0
3,poor,321,2,19,3500,P,21,65,25.0,22.0,38.0
3,poor,321,2,20,3501,R,195,100,25.0,22.0,168.0
3,poor,321,2,21,3502,P,20,30,25.0,22.0,37.0
3,poor,321,2,22,3503,P,21,45,25.0,22.0,38.0
3,poor,321,2,23,3504,R,210,40,25.0,22.0,180.0
3,poor,321,3,0,3481,R,215,38,25.0,22.0,183.0
3,poor,321,3,1,3482,P,19,40,25.0,22.0,36.0
3,poor,321,3,3,3484,P,20,30,25.0,22.0,37.0
3,poor,321,3,4,3485,P,18,51,25.0,22.0,36.0
3,poor,321,3,5,3486,P,20,20,25.0,22.0,37.0
3,poor,321,3,6,3487,P,19,24,25.0,22.0,36.0
3,poor,321,3,7,3488,R,220,31,25.0,22.0,187.0
3,poor,321,3,8,3489,P,18,60,25.0,22.0,36.0
3,poor,321,3,9,3490,R,205,25,25.0,22.0,176.0
3,poor,321,3,10,3491,R,190,0,25.0,22.0,164.0
3,poor,321,3,11,3492,P,22,2,25.0,22.0,38.0
3,poor,321,3,12,3493,P,18,12,25.0,22.0,36.0
3,poor,321,3,13,3494,P,19,50,25.0,22.0,36.0
3,poor,321,3,15,3496,R,185,10,25.0,22.0,161.0
3,poor,321,3,16,3497,P,21,100,25.0,22.0,38.0
3,poor,321,3,17,3498,R,180,20,25.0,22.0,157.0
3,poor,321,3,18,3499,R,200,0,25.0,22.0,172.0
3,poor,321,3,19,3500,P,21,43,25.0,22.0,38.0
3,poor,321,3,20,3501,R,195,100,25.0,22.0,168.0
3,poor,321,3,21,3502,P,20,50,25.0,22.0,37.0
3,poor,321,3,22,3503,P,21,52,25.0,22.0,38.0
3,poor,321,3,23,3504,R,210,45,25.0,22.0,180.0
